Strong's #	,Grk/Heb	English	SVD	Text
H5892B	עִיר	city	مَدِينَة	"#رجل من سبط يهوذا يعيش في زمن الملكية المنقسمة، مذكور فقط في ١ اخ ٤:١٢؛ ابن: طحينة (H8468)"
H5892G	עִיר	City (of On)	مَدِينَة	"#رجل من سبط يهوذا يعيش في زمن الملكية المنقسمة، مذكور فقط في ١ اخ ٤:١٢؛ ابن: طحينة (H8468)"
H5892H	עִיר	Ir-	مَدِينَة	"#رجل من سبط يهوذا يعيش في زمن الملكية المنقسمة، مذكور فقط في ١ اخ ٤:١٢؛ ابن: طحينة (H8468)"
H5893G	עִיר	Ir	عَيْر	"combined with re.cho.vot (רְחֹבוֹת ""rehoboth"" H7344) § ir = ""belonging to a city"" son of bela and father of huppim and shuppim"
H5893H	עִיר	(Rehoboth)-Ir  	عَيْر	"combined with re.cho.vot (רְחֹבוֹת ""rehoboth"" H7344) § ir = ""belonging to a city"" son of bela and father of huppim and shuppim"
H5896G	עִירָא	Ira	عِيرَا	"رجل يعيش في زمن الملكية المتحدة، ذُكر لأول مرة في 2 صم ٢٣:​ ٣٨ § إيرا = ""حارس المدينة"" 1) اليائيري، أحد ضباط داود العظماء 2) أحد محاربي داود الأقوياء 3) تقوعي، ابن عكيش وآخر من جبابرة داود الجبابرة"
H5896H	עִירָא	Ira	عِيرَا	"رجل يعيش في زمن الملكية المتحدة، ذُكر لأول مرة في 2 صم ٢٣:​ ٣٨ § إيرا = ""حارس المدينة"" 1) اليائيري، أحد ضباط داود العظماء 2) أحد محاربي داود الأقوياء 3) تقوعي، ابن عكيش وآخر من جبابرة داود الجبابرة"
H5896I	עִירָא	Ira	عِيرَا	"رجل يعيش في زمن الملكية المتحدة، ذُكر لأول مرة في 2 صم ٢٣:​ ٣٨ § إيرا = ""حارس المدينة"" 1) اليائيري، أحد ضباط داود العظماء 2) أحد محاربي داود الأقوياء 3) تقوعي، ابن عكيش وآخر من جبابرة داود الجبابرة"
H5897 	עִירָד	Irad	عِيرَاد	" رجل عاش في زمن ما قبل الطوفان، ورد ذكره لأول مرة في تك ٤:​ ١٨؛ ابن: اينوك (H2585)؛ والد: محويائيل (H4232) § عيراد = ""الأسطول"" ابن أخنوخ، حفيد قايين، وأبو محويائيل"
H5898 	עִיר־הַמֶּ֫לַח	City of Salt	مَدِينَةُ الْمِلْح	" § عير همملك = ""مدينة الملح"" مكان في صحراء يهوذا"
H5899 	עִיר הַתְּמָרִים	Ir-hatmarim	النَّخْل	"""إير حتماريم"" = ""مدينة النخيل"" اسم آخر لـ ""أريحا"""
H5900 	עִירוּ	Iru	عِيرُو	"رجل من سبط يهوذا عاش قبل مملكة إسرائيل، ورد ذكره فقط في 1 أي ٤:​ ١٥؛ ابن: كالب (H3612)؛ شقيق: عكسة (H5915)، إيلة (H0425J) ونعام (H5277) § إيرو = ""شاهد"" ابن كالب وحفيد يفنة"
H5901 	עִירִי	Iri	عَيْرِي	" رجل من سبط بنيامين يعيش في زمن مصر والبرية، مذكور فقط في ١ اخ ٧:٧؛ ابن: بيلا (H1106A)؛ شقيق: أرد (H0714H)، نعمان (H5283H)، أزبون (H0675H)، عزي (H5813I)، عزيئيل (H5816I)، يريموث (H3406)، أدار (H0146H)، جيرا (H1617I)، أبيهود (H0031)، أبيشوع (H0031). H0050H) وahoah (H0265) § iri = ""ينتمي إلى مدينة"" بنياميني، ابن بالع"
H5902 	עִירָם	Iram	عِيرَام	" رجل يعيش في زمن البطاركة، ذُكر لأول مرة في تك ٣٦:​ ٤٣ § إرام = ""ملك لمدينة"" أحد زعماء الأدوميين."
H5904 	עִיר נָחָשׁ	Ir-nahash	نَاحَاش	"رجل من سبط يهوذا عاش في زمن الملكية المنقسمة، ورد ذكره فقط في 1 أي ٤:​ ١٢؛ ابن: طحينة (H8468) § إر-نحاش = ""مدينة الثعبان"" مدينة أسسها يهودي"
H5905 	עִיר שָׁ֑מֶשׁ	Ir-shemesh	عِيرَ شَمْس	" إير شيمش = ""مدينة إله الشمس"" مدينة في دان؛ ربما نفس ""beth-shemesh"" تهجئة أخرى من الرهان"
H5906 	עַ֫יִשׁ	Bear	النَّعْش	" الكوكبة 1 أ) الدب الأكبر، ursa major 1 ب) (twot) السماك القطبية"
H5907G	עַכְבּוֹר	Achbor	عَكْبُور	"رجل يعيش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 2 مل ٢٢:​ ١٢؛ ابن: ميخا (H4320)؛ والد: الناثان (H0494K)؛ ويُدعى أيضًا عبدون في ٢أخ ٣٤:​٢٠؛ يُسمى أيضًا: av.don (عبدون H5658K) § achbor = ""فأر"" 1) والد الملك بعل حانان ملك أدوم 2) ابن ميخايا ومعاصر للملك يوشيا ملك يهوذا"
H5907H	עַכְבּוֹר	Achbor	عَكْبُور	"رجل يعيش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 2 مل ٢٢:​ ١٢؛ ابن: ميخا (H4320)؛ والد: الناثان (H0494K)؛ ويُدعى أيضًا عبدون في ٢أخ ٣٤:​٢٠؛ يُسمى أيضًا: av.don (عبدون H5658K) § achbor = ""فأر"" 1) والد الملك بعل حانان ملك أدوم 2) ابن ميخايا ومعاصر للملك يوشيا ملك يهوذا"
H5910 	עַכּוֹ	Acco	عَكُّو	" accho = ""ضيقه"" مدينة ساحلية في أشير شمال جبل الكرمل وجنوب أو صور وتسمى أيضًا: بطليموس (πτονεμαΐς ""بطليميس"" G4424)"
H5911 	עָכוֹר	(Valley of) Achor	عَخُور	" مقترنًا بـ e.meq ( ِعبْر ""الوادي"" H6010) وادي المتاعب حيث رجم عخان وعائلته بالحجارة، وهذا الاسم يعني المتاعب والاضطراب"
H5912 	עָכָן	Achan	عَخَان	"رجل من سبط يهوذا عاش قبل مملكة إسرائيل، ورد ذكره لأول مرة في يش ٧: ١؛ ابن: كرمي (H3756H) يُسمى أيضًا: a.khar (نعم ""achan"" H5917) § achan = ""المزعج"" وهو يهودي انتهك حظر الله المحدد على أخذ أي نهب من مدينة أريحا التي تم الاستيلاء عليها ورجم حتى الموت مع عائلته على هذا الانتهاك"
H5915G	עַכְסָה	Achsah	عَكْسَة	"امرأة من سبط يهوذا تعيش في زمن مصر والبرية، مذكورة فقط في ١ اخ ٢:٤٩؛ ابنة: كالب (H3612H)؛ أخت: حور (ه٢٣٥٤)، يشر (ه٣٤٧٥)، شوباب (ه٧٧٢٧ه)، أردون (ه٠٧١٥)، مرشاه@١ أخبار الساعة ٢:٤٢ (ه٤٣٣٧)، حاران (ه٢٧٧١ب)، موزا (ه٤١٦٢)، جازيز (ه١٤٩٥)، جاهداي (هـ) H3056)، شبر (H7669)، ترحانة (H8647)، شااف (H8174H) وشيفا (H7724) § عشسا = ""سلسلة الكاحل"" أو ""خلخال"" ابنة كالب وزوجة عثنيئيل شقيق كالب الذي أعطيت له كعميل. مكافأة للقبض على دبير"
H5915H	עַכְסָה	Achsah	عَكْسَة	"امرأة من سبط يهوذا تعيش في زمن مصر والبرية، مذكورة فقط في ١ اخ ٢:٤٩؛ ابنة: كالب (H3612H)؛ أخت: حور (ه٢٣٥٤)، يشر (ه٣٤٧٥)، شوباب (ه٧٧٢٧ه)، أردون (ه٠٧١٥)، مرشاه@١ أخبار الساعة ٢:٤٢ (ه٤٣٣٧)، حاران (ه٢٧٧١ب)، موزا (ه٤١٦٢)، جازيز (ه١٤٩٥)، جاهداي (هـ) H3056)، شبر (H7669)، ترحانة (H8647)، شااف (H8174H) وشيفا (H7724) § عشسا = ""سلسلة الكاحل"" أو ""خلخال"" ابنة كالب وزوجة عثنيئيل شقيق كالب الذي أعطيت له كعميل. مكافأة للقبض على دبير"
H5917 	עָכָר	Achan	عَخَار	"رجل من سبط يهوذا عاش قبل مملكة إسرائيل، ورد ذكره لأول مرة في يش ٧: ١؛ ابن: كرمي (H3756H) تهجئة أخرى لـ a.khan (عَخان” H5912) § achar = “مزعج” 1) يهودي انتهك حظر الله المحدد على أخذ أي نهب من مدينة أريحا التي تم الاستيلاء عليها ورجم حتى الموت مع عائلته بسبب هذا الانتهاك 1أ) التهجئة البديلة لـ ""achan"""
H5918 	עׇכְרָן	Ochran	عُكْرَن	" رجل عاش في زمن مصر والبرية، ورد ذكره لأول مرة في عدد ١: ١٣؛ والد: باجيل (H6295) § أوكران = ""مضطرب"" أشيري، والد باجيل"
H5925 	עֻלָּא	Ulla	عُلاّ	" رجل من سبط أشير عاش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 1 أي ٧:​ ٣٦؛ ابن: صوفا (H6690)؛ شقيق: سواه (هـ5477)، هرنبر (هـ2774)، بيري (هـ1275)، إمراه (H3236)، باصر (هـ1221هـ)، هود (H1936)، شمة (H8037Hـ)، شلشاه (H8030)، إيثران (H3506Hـ) وبيرة (هـ). H0878)؛ والد: آراه (H0733)، هانيئيل (H2592H) وريزيا (H7525)؛ وتُدعى أيضًا ulla في ١أي ٧:​٣٩؛ اسم آخر لـ shu.al ( صبح ""شوال"" H7777B) § ulla = ""نير"" أشيري، رب الأسرة في قبيلته"
H5933 	עַלְוָה	Alvah	عَلْوَة	" رجل يعيش في زمن الآباء، ذكر لأول مرة في تك ٣٦:​ ٤٠ § عليا أو ألفاه = ""الشر"" دوق أدوم"
H5941 	עֵלִי	Eli	عَالِي	" رجل يعيش في زمن الملكية المتحدة، ورد ذكره لأول مرة في ١ صم ١: ٣؛ والد: حفني (H2652)، فينحاس (H6372H) § إيلي = ""الصعود"" من نسل هارون من خلال إيثامار ورئيس الكهنة وقاضي إسرائيل عندما دخل صموئيل الخدمة عندما كان طفلاً"
H5943 	עִלַּי	Most High	الْعَلِيّ	"الأعلى، الأعلى الآرامية في il.li ( ảẫẫ ại ""العلوي"" H5942)"
H5945A	עֶלְיוֹן	high	الْعَلِيّ	" مقترنًا بـ ye.ho.vah (yohowha ""الرب"" H3068)"
H5945B	עֶלְיוֹן	Most High	الْعَلِيّ	" مقترنًا بـ ye.ho.vah (yohowha ""الرب"" H3068)"
H5945G	עֶלְיוֹן	Upper (Beth Horon)	الْعَلِيّ	" مقترنًا بـ ye.ho.vah (yohowha ""الرب"" H3068)"
H5945H	עֶלְיוֹן	(LORD) Most High	الْعَلِيّ	" مقترنًا بـ ye.ho.vah (yohowha ""الرب"" H3068)"
H5946 	עֶלְיוֹן	Most High	الْعَلِيّ	" الآرامية ye.ho.vah (yohupha ""الرب"" H3068) هذا الاسم يعني العلي،"
H5960 	עַלְמוֹן	Almon	عَلْمُون	" ألمون = ""أخفى"" مدينة في بنيامين مخصصة للكهنة، اسم آخر لـ a.le.met ( ِ ِ ِ ِ ْ ِ "" عالمث "" H5964G)"
H5962 	עֵלְמָיֵא	Elamite	الْعِيلاَمِيِّين	" الآرامية من e.lam ( ِعبْر ""عيلام"" H5867A) § العيلاميون، من عيلام ""أكوامهم"" من مواليد عيلام"
H5963 	עַלְמֹן דִּבְלָתָיְמָה	Almon-diblathaim	 عَلْمُونَ دِبْلاَتَايِم	" almon-diblathaim = ""concealing the two cakes"" a staتيon of the israelites in the wilderness of moab also named: bet div.la.ta.yim (בֵּית דִּבְלָתָ֑יִם ""beth-diblathaim"" H1015)"
H5964G	עָלֶ֫מֶת	Alemeth	عَلْمَث	"رجل من سبط بنيامين عاش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 1 أي ٨:​ ٣٦؛ ابن: يهوذا (H3085)؛ شقيق: عزموت (H5820H) وزمري (H2174H) § علمث أو علمث = ""غطاء"" 1) بنياميني، ابن يهوادة أو يراح وينحدر من شاول عبر يوناثان 2) بلدة في بنيامين"
H5964H	עָלֶ֫מֶת	Alemeth	عَلْمَث	"رجل من سبط بنيامين عاش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 1 أي ٨:​ ٣٦؛ ابن: يهوذا (H3085)؛ شقيق: عزموت (H5820H) وزمري (H2174H) § علمث أو علمث = ""غطاء"" 1) بنياميني، ابن يهوادة أو يراح وينحدر من شاول عبر يوناثان 2) بلدة في بنيامين"
H5964I	עָלֶ֫מֶת	Alemeth	عَلْمَث	"رجل من سبط بنيامين عاش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 1 أي ٨:​ ٣٦؛ ابن: يهوذا (H3085)؛ شقيق: عزموت (H5820H) وزمري (H2174H) § علمث أو علمث = ""غطاء"" 1) بنياميني، ابن يهوادة أو يراح وينحدر من شاول عبر يوناثان 2) بلدة في بنيامين"
H5981 	עֻמָּה	Ummah	عُمَّة	" § الأمة = ""الاتحاد"" إحدى مدن أشير؛ ربما أيضًا ""أكو"""
H5982G	עַמּוּד	pillar	أَعْمِدَة	" مدمج مع u.lam ( авезлада ""قاعة"" H0197)"
H5982H	עַמּוּד	(Hall of) Pillars	أَعْمِدَة	" مدمج مع u.lam ( авезлада ""قاعة"" H0197)"
H5983 	עַמּוֹן	Ammon	عَمُّون	" § عمون = ""قبلي"" شعب يسكن شرق الأردن ينحدر من لوط عبر بن عمي"
