Strong's #	,Grk/Heb	English	SVD	Text
H6834 	צִפּוֹר	Zippor	صِفُّور	رجل من الموآبيين عاش في زمن مصر والبرية، ورد ذكره لأول مرة في عد ٢٢:​٢؛ والد: بالاق (H1111) § صفور = العصفوروالد بالاق ملك موآب في زمن الخروج
H6839 	צֹפִים	Zophim	صُوفِيم	§ Zophim = مراقبونمكان على أو بالقرب من قمة الفسجة، موقع أقوال بلعام
H6846G	צְפַנְיָהוּ	Zephaniah	صَفَنْيَا	رجل من سبط لاوي عاش في زمن المملكة المنقسمة، ورد ذكره لأول مرة في ١أخ ٦:​٢٤؛ ابن: طهث (H8480Gـ)؛ والد: عزيا (H5818H)؛ ويُدعى أيضًا صفنيا في ١أخ ٦:​٣٦؛ اسم آخر لـ u.ri.el (ʼᴴᴴᴼ ᴍᴇᴇᴺ) § صفنيا = لقد اعتز يهوه1) التاسع في ترتيب الأنبياء الصغار الـ   (١٢-؛)من نسل حزقيا ملك يهوذا والنبي في زمن يوشيا ملك يهوذا   (٢) ابن معسيا والكاهن الثاني في عهد الملك صدقيا ملك يهوذا. خلفا ليهوياداع وخادما للهيكل. قُتل في ربلة عند الاستيلاء على أورشليم   (٣) والد يوشيا وحين في زمن النبي زكريا   (٤) لاوي
H6846H	צְפַנְיָהוּ	Zephaniah	صَفَنْيَا	رجل من سبط لاوي عاش في زمن المملكة المنقسمة، ورد ذكره لأول مرة في ١أخ ٦:​٢٤؛ ابن: طهث (H8480Gـ)؛ والد: عزيا (H5818H)؛ ويُدعى أيضًا صفنيا في ١أخ ٦:​٣٦؛ اسم آخر لـ u.ri.el (ʼᴴᴴᴼ ᴍᴇᴇᴺ) § صفنيا = لقد اعتز يهوه1) التاسع في ترتيب الأنبياء الصغار الـ   (١٢-؛)من نسل حزقيا ملك يهوذا والنبي في زمن يوشيا ملك يهوذا   (٢) ابن معسيا والكاهن الثاني في عهد الملك صدقيا ملك يهوذا. خلفا ليهوياداع وخادما للهيكل. قُتل في ربلة عند الاستيلاء على أورشليم   (٣) والد يوشيا وحين في زمن النبي زكريا   (٤) لاوي
H6846I	צְפַנְיָהוּ	Zephaniah	صَفَنْيَا	رجل من سبط لاوي عاش في زمن المملكة المنقسمة، ورد ذكره لأول مرة في ١أخ ٦:​٢٤؛ ابن: طهث (H8480Gـ)؛ والد: عزيا (H5818H)؛ ويُدعى أيضًا صفنيا في ١أخ ٦:​٣٦؛ اسم آخر لـ u.ri.el (ʼᴴᴴᴼ ᴍᴇᴇᴺ) § صفنيا = لقد اعتز يهوه1) التاسع في ترتيب الأنبياء الصغار الـ   (١٢-؛)من نسل حزقيا ملك يهوذا والنبي في زمن يوشيا ملك يهوذا   (٢) ابن معسيا والكاهن الثاني في عهد الملك صدقيا ملك يهوذا. خلفا ليهوياداع وخادما للهيكل. قُتل في ربلة عند الاستيلاء على أورشليم   (٣) والد يوشيا وحين في زمن النبي زكريا   (٤) لاوي
H6846J	צְפַנְיָהוּ	Zephaniah	صَفَنْيَا	رجل من سبط لاوي عاش في زمن المملكة المنقسمة، ورد ذكره لأول مرة في ١أخ ٦:​٢٤؛ ابن: طهث (H8480Gـ)؛ والد: عزيا (H5818H)؛ ويُدعى أيضًا صفنيا في ١أخ ٦:​٣٦؛ اسم آخر لـ u.ri.el (ʼᴴᴴᴼ ᴍᴇᴇᴺ) § صفنيا = لقد اعتز يهوه1) التاسع في ترتيب الأنبياء الصغار الـ   (١٢-؛)من نسل حزقيا ملك يهوذا والنبي في زمن يوشيا ملك يهوذا   (٢) ابن معسيا والكاهن الثاني في عهد الملك صدقيا ملك يهوذا. خلفا ليهوياداع وخادما للهيكل. قُتل في ربلة عند الاستيلاء على أورشليم   (٣) والد يوشيا وحين في زمن النبي زكريا   (٤) لاوي
H6847 	צָֽפְנַת פַּעְנֵחַ	Zaphenath-paneah	صَفْنَاتَ فَعْنِيح	رجل عاش في زمن الآباء، ورد ذكره لأول مرة في تك ٣٠:​٢٤؛ ابن: إسرائيل (H3478) وراحيل (H7354)؛ أخو: بنيامين (H1144)؛ الأخ غير الأخو لكل من: رأوبين (H7205)، شمعون (H8095)، لاوي (H3878)، يهوذا (H3063)، دان (H1835G)، نفتالي (H5321)، جاد (H1410)، أشير (H0836)، يساكر (H3485)، زبولون (H2074) ودينا (H1783)؛ متزوج من أسناث (H0621)؛ والد: منسى (H4519) وأفرايم (H0669)؛ يُدعى أيضًا صفنات فعنيح في تك ٤١:​٤٥؛ اسم آخر لـ yo.seph ( YO.-seph يوسفH3130G) § صفناث-بانياه = خزنة الراحة المجيدةوهو الاسم الذي أطلقه فرعون ليوسف
H6855 	צִפֹּרָה	Zipporah	صَفُّورَة	امرأة تعيش في زمن مصر والبرية، مذكورة لأول مرة في خر ٢:​٢١؛ ابنة: يثرون (H3503)؛ أخت: ألياساف (هـ0460) وحباب (هـ2246)؛ متزوج من موسى (H4872)؛ والدة: جرشوم (H1647) وإليعازر (H0461H) § صفورة = طائرابنة رعوئيل أو يثرون، زوجة موسى، وأم جرشوم وأليعازر
H6857 	צְפַ֑ת	Zephath	صَفَاة	Zephath = watch-towera Canaanite city in Simeon renamed Hormah by the Israelites Also named: chor.mah (חׇרְמָה HormahH2767)
H6859 	צְפַ֫תָה	Zephathah	صَفَاتَة	§ صفاثا = برج المراقبةوادي في غرب يهوذا
H6860 	צִקְלַג	Ziklag	صِقْلَغ	§ صقلغ = المتعرجةمدينة في جنوب يهوذا، خصصت لاحقا لشمعون؛ اشتهرت بكونها مدينة داود التي أعطاها له الملك أخيش ملك جت ومقر إقامته عندما انضم إليه العديد من محاربيه الأقوياء وعندما تلقى نبأ وفاة شاول
H6863 	צֵר	Zer	صَيْر	§ زير = الصوانمدينة محصنة في نفتالي، على الأرجح في منطقة بحيرة طبريا
H6865 	צֹר	Tyre	صُور	§ صور أو صور = صخرةالمدينة الفينيقية الواقعة على ساحل البحر الأبيض المتوسط
H6868G	צְרֵדָה	Zeredah	صَرَدَة	Zereda or Zeredathah = fortressa town or territory in Manasseh and the home of Jeroboam Another name of tsa.re.tan (צָֽרְתָן ZarethanH6891)
H6868H	צְרֵדָה	Zeredah	صَرَدَة	Zereda or Zeredathah = fortressa town or territory in Manasseh and the home of Jeroboam Another name of tsa.re.tan (צָֽרְתָן ZarethanH6891)
H6870 	צְרוּיָה	Zeruiah	صَرُويَة	امرأة تعيش في زمن المملكة المتحدة، ذُكرت لأول مرة في ١صم ٢٦:​٦؛ ابنة: يسى (H3448) وناحاش (H5176I)؛ أخت: داود (H١٧٣٢)، أليآب (H٠٤٤٦ي)، أبيناداب (H٠٤١١)، نثنائيل (H٥٤١٧G)، رداي (H٧٢٨٨)، أوزيم (H٠٦٨٤)، أبيجايل (H٠٠٢٦G)(؟) وأليهو (H٠٤٥٣ي)، شمعى (H٨٠٩٣) § صروية = بلسمأخت داود وأم أبطال جيش داود الثلاثة وهم أبيشاي ويوآب وعسائيل
H6871 	צְרוּעָה	Zeruah	صَرُوعَة	امرأة من مملكة إسرائيل، تعيش في زمن المملكة المتحدة، لم تُذكر إلا في 1مل 11:26؛ متزوج من نباط (H5028)؛ والدة: يربعام (H3379) § صروعة = كاملة الثديزوجة نباط وأم الملك يربعام الأول ملك مملكة إسرائيل الشمالية
H6872A	צְרוֹר	bundle	حَصَاة	حصاة
H6872B	צְרוֹר	pebble	حَصَاة	حصاة
H6872C	צְרוֹר	Zeror	حَصَاة	حصاة
H6874 	צְרִי	Zeri	صَرِي	رجل من سبط لاوي عاش في زمن المملكة المتحدة، ذُكر للمرة الأولى في ١أخ ٢٥:​٣؛ ابن: يدوثون (H3038)؛ أخو: عوبيد أدوم (H5654)، متثيا (H4993H)، جدليا (H1436I)، يشعيا (H3470H) وحشبيا (H2811I)؛ ويُدعى أيضًا إزري في ١أخ ٢٥:​١١؛ يُسمى أيضًا: yits.ri (إسرائيل، IzriH3339) § Zeri = بنيابن يدوثون وموسيقي في بلاط داود
H6881 	צׇרְעָה	Zorah	صَرْعَة	§ زارع أو صرعة أو صرعة = الدبورمدينة في دان مقر منوح ومسقط رأس شمشون
H6882 	צׇרְעָתִי	Zorathite	الصَّرْعِيّ	شخص ينحدر من زوراث(؟)، ذُكر لأول مرة في ١أخ ٢:​٥٣؛ ويُدعى أيضًا زوريت في ١أخ ٢:​٥٤؛ § الزوريون أو الزراعاتيون، من صرعة الدبورسكان صرعة
H6886 	צָֽרְפַת	Zarephath	 صِرْفَة	صرفاث = مصفاةمدينة على الساحل الجنوبي لصيدا ومقر إقامة إيليا في الجزء الأخير من الجفاف؛ سورة فندالحديثة تسمى أيضًا: ساربتا (Σάρεπτα ZarephathG4558)
H6888 	צְרֵרָה	Zererah	 صَرَدَة	Zererath = oppressiona town or territory in Manasseh and the home of Jeroboam same as tse.re.dah (צְרֵדָה ZeredahH6868) Another name of tsa.re.tan (צָֽרְתָן ZarethanH6891)
H6889 	צֶ֫רֶת	Zereth	صَرَث	رجل من سبط يهوذا عاش في زمن المملكة المنقسمة، ورد ذكره فقط في ١أخ ٤:​٧؛ ابن: أشحور (H0806) وحلة (H2458)؛ أخو: هاهاشتاري (H0326)، يزهار (H3328)، اثنان (H0869) وكوز (H6976)؛ الأخ غير الأخو لـ: أحزام (H0275)، حافر (H2660) وتميني (H8488) § زيرث = روعةابن آشور مؤسس تقوع من زوجته حلة
H6890 	צֶרֶת הַשַּׁ֫חַר	Zereth-shahar	صَارَثَ الشَّحْر	§ صرة شهار= بهاء الفجرمدينة في رأوبين
H6891 	צָֽרְתָן	Zarethan	صُرْتَان	§ صرتان أو صرتان = ضيقتهممكان في وادي الأردن حيث انقسم النهر ليمر إسرائيل لفتح كنعان
H6909 	קַבְצְאֵל	Kabzeel	قَبْصِئِيل	§ كبزيل = الله يجمعأبعد مدينة في يهوذا. تقع في جنوب يهوذا على حدود أدوم
H6911 	קִבְצַיִם	Kibzaim	قِبْصَايِم	قبزايم = تجمعينمدينة لاوية قهاتية في أفرايم في جبل أفرايم تُسمى أيضًا: yoq.me.am ( ‏، ‏، ‏، ‏، ‏، ‏، ‏، ‏، ‏، ‏، و‏‏يوكميم‏ H3361H)
H6914 	קִבְרוֹת הַתַּאֲוָה	Kibroth-hattaavah	 قَبَرُوتَ هَتَّأَوَة	§ كيبروت هتأوة = مقابر الشهوةمحطة إسرائيل في البرية   (٣)معسكرات تبعد عن سيناء بالقرب من خليج العقبة
H6929 	קֵ֑דְמָה	Kedemah	قِدْمَة	رجل من العرب عاش في زمن البطاركة، ورد ذكره لأول مرة في تك ٢٥:​١٥؛ ابن: إسماعيل (H3458)؛ أخو: نبايوت (H5032)، قيدار (H6938)، أدببيل (H0110)، مبسام (H4017)، مشما (H4927)، دومة (H1746)، ماسا (H4854)، حداد (H2301)، تيما (H8485)، يطور (H8485). H3195)، نافيش (H5305) ومحال (H4258)؛ ويُدعى أيضًا نوداب في ١أخ ٥:​١٩؛ يُسمى أيضًا: no.dav (Najab NodabH5114) § Kedemah = أصليالابن الأصغر لإسماعيل
H6932 	קְדֵמוֹת	Kedemoth	قَدِيمُوت	§ قديموت = شرقيةإحدى مدن منطقة شرق البحر الميت المخصصة لسبط رأوبين وأعطيت للاويين المراريين.
H6934 	קַדְמִיאֵל	Kadmiel	قَدْمِيئِيل	رجل عاش في زمن السبي والعودة، ورد ذكره لأول مرة في عز ٢:​٤٠؛ والد: يشوع (H3442N) § قدميئيل = الله القديملاوي، من نسل هودويا، ورئيس عائلة من المنفيين العائدين؛ أشرف أيضًا على عمل الهيكل وكان أيضًا أحد قادة الشعب الذين قادوا الشعب في الاعتراف العلني
H6935 	קַדְמֹנִי	Kadmonite	الْقَدْمُونِيِّين	شخص ينحدر من القدمون (؟)، مذكور فقط في تك ١٥:​١٩. القدمونيون = المشرقيونشعب احتل أرض كنعان عندما وعد الله أبرام بها.
H6938 	קֵדָר	Kedar	قِيدَار	رجل من العرب عاش في زمن البطاركة، ورد ذكره لأول مرة في تك ٢٥:​١٣؛ ابن: إسماعيل (H3458)؛ أخو: نبايوت (H5032)، أدببيل (H0110)، مبسام (H4017)، مشما (H4927)، دومة ( ح 1746)، ماسا ( ح 4854)، حداد ( ح 2301)، تيما ( ح 8485)، يطور ( ح 3195)، نافيش ( ح 3195). H5305)، قديمة (H6929) ومحلة (H4258) § قيدار = مظلم1) ابن إسماعيل ن من الناس   (٢) أحفاد قيدار
